project_id,nome,municipio,uf,responsabilidade,status_segundo_simec,situacao_segundo_tbrasil,logradouro,percentual_de_execucao,ano_convenio,valor_pactuado_com_o_fnde,ano_fim_vigencia_convenio,termo_convenio,data_de_entrega,tipo_data_final,tipo_do_projeto,possui_alerta,possui_resposta
31263,Construção de quadra na EE Bom Conselho,Silveira Martins,RS,Estadual,Em Reformulação,n�o iniciada,av antonio americo vedoin,0,"",252583.33,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31264,Construção de quadra na EE Rivadavia Corr,Santana do Livramento,RS,Estadual,Em Reformulação,n�o iniciada,rua dos andradas,0,"",252583.33,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31265,Construção de quadra no Moinhos,Estrela,RS,Estadual,Em Reformulação,n�o iniciada,rua dos marinheiros,0,"",252583.33,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31266,Construção de quadra na EE Nossa Senhora das Vitorias,Cacequi,RS,Estadual,Em Reformulação,n�o iniciada,rua rui barbosa,0,"",252583.33,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31267,Construção de quadra no Col. Estadual José Beninca,Nova Esperança do Sul,RS,Estadual,Em Reformulação,n�o iniciada,rua ipiranga,0,"",252583.33,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31268,Construção de quadra na EE Três Mártires,Palmeira das Missões,RS,Estadual,Em Reformulação,n�o iniciada,av. independencia,0,"",252583.33,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31270,Construção de bloco para o Núcleo de Apoio as Altas habilidades e Superdotação - NAAHS,Rio Branco,AC,Estadual,Concluída,obra conclu�da,estrada alberto torres,93.91,2015,1027073.4,2019,56717/2015,2018-11-02,Data oficial,Escola com projeto elaborado pelo concedente,0,0
31271,Construção de bloco para o Centro de Apoio ao Deficiente Visual - CAPDV,Rio Branco,AC,Estadual,Concluída,obra conclu�da,estrada alberto torres,98.99,2015,829946.24,2019,56717/2015,2018-11-02,Data oficial,Escola com projeto elaborado pelo concedente,0,0
31272,Construção de auditório,Rio Branco,AC,Estadual,Concluída,obra conclu�da,estrada alberto torres,94.25,2015,571052.32,2019,56717/2015,2018-11-02,Data oficial,Escola com projeto elaborado pelo concedente,0,0
31275,"Construção de Unidade Escolar, com 4 salas de aula, no Assentamento Carneiro",Caridade,CE,Municipal,Execução,em andamento,assentamento rural de carneiro,73.36,2014,813357.41,2019,43183/2014,2019-04-25,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31276,EMEF Santa Sofia,Barcarena,PA,Municipal,Concluída,obra conclu�da,rua 12 de outubro,100,2014,997074.57,2019,22495/2014,2018-12-26,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31299,CETI VIVER MELHOR,Manaus,AM,Estadual,Concluída,obra conclu�da,av.a,99.99,2015,11878360.59,2019,7928/2015,2017-01-16,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31300,CETI COARI,Coari,AM,Estadual,Concluída,obra conclu�da,rua de cinco setembro,100,2015,11878360.59,2019,7928/2015,2016-11-30,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31301,CETI SÃO GABRIEL,São Gabriel da Cachoeira,AM,Estadual,Concluída,obra conclu�da,00,100,2015,14570000,2019,7928/2015,2016-01-14,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31302,CETI MANACAPURU,Manacapuru,AM,Estadual,Concluída,obra conclu�da,"estrada manoel urbano, km82",100,2015,14570000,2019,7928/2015,2017-02-16,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31303,CETI AUTAZES,Autazes,AM,Estadual,Execução,em andamento,N�o informado,45.54,2015,11878360.59,2019,7928/2015,2019-09-07,Data oficial,Construção,0,0
31304,CETI CARAUARI,Carauari,AM,Estadual,Concluída,obra conclu�da,rua julia teixeira de melo,100,2015,11878360.59,2019,7928/2015,2014-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31305,CETI HUMAITÁ,Humaitá,AM,Estadual,Execução,em andamento,"margem da br 230,km 02",99.77,2015,14570000,2019,7928/2015,2018-12-12,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31306,CETI MANICORÉ,Manicoré,AM,Estadual,Concluída,obra conclu�da,estrada josé cleto de oliveira (estrada da expomani,99.97,2015,14570000,2019,7928/2015,2017-07-21,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31307,CETI PRESIDENTE FIGUEIREDO,Presidente Figueiredo,AM,Estadual,Execução,em andamento e j� devia ter sido entregue,"próximo à implantação do projeto minha casa minha vida, em paralelo com a uea e ifam",99.41,2015,14570000,2019,7928/2015,2018-02-26,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31308,CETI BORBA,Borba,AM,Estadual,Concluída,obra conclu�da,travessa de josé muniz castro,99.99,2015,11878360.59,2019,7928/2015,2016-07-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31313,Escola area 18 - manaus,Manaus,AM,Estadual,Em Reformulação,n�o iniciada,rua dos guaranás,0,2015,1018370.15,2019,7928/2015,,Estimada (data contrato + execu��o cron padr�o),Espaço Educativo - 06 Salas,0,0
31324,Unidade de Ensino Agrícola,Santana do Livramento,RS,Municipal,Inacabada,paralisada e j� devia ter sido entregue,rua doutor adalgiso ferreira,30.5,2014,218638.65,2016,9564/2014,2017-02-07,Data oficial,Espaço Educativo - 02 Salas,0,0
31325,Novo Pampeiro,Santana do Livramento,RS,Municipal,Obra Cancelada,obra cancelada,"álvaro crespo,km",0,2014,218638.65,2016,9564/2014,,Estimada (data contrato + execu��o cron padr�o),Espaço Educativo - 02 Salas,0,0
31346,Construção de uma Escola de Educação Infantil (Proinfância Tipo C,Ribeirão do Largo,BA,Municipal,Em Reformulação,n�o iniciada,"rua do campo, s/nº",0,"",680000,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31537,"Construção de uma quadra poliesportiva (projeto próprio), situada no Projeto de Assentamento Tomé Afonso",Itaiçaba,CE,Municipal,Concluída,obra conclu�da,estradda tomé afonso s/n,100,2014,253000,2018,9410/2014,2016-09-23,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31538,Proinfância C na Rua Santa Catarina,Pedra do Indaiá,MG,Municipal,Concluída,obra conclu�da,"rua santa catarina, esquina com a rua a",100,2014,708000,2016,9413/2014,2014-09-15,Data oficial,Escola de Educação Infantil Tipo C,0,0
31540,Alto Bonito,Gavião,BA,Municipal,Concluída,obra conclu�da,avenida joão batista da conceição,100,2014,923792.25,2015,7489/2014,2014-12-31,Data oficial,Espaço Educativo - 06 Salas,0,0
31563,CONSTRUÇÃO DE ESCOLA NO BAIRRO SANTO INÁCIO DO TIPO II 06 SALAS DE AULA NA SEDE DO MUNICIPIO ,Tamandaré,PE,Municipal,Em Reformulação,n�o iniciada,avenida josé bezerra sobrinho,0,"",1023631.91,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31564,"Construção de uma escola de 6 salas, projeto padronizado do FNDE, situada na Rua Chile, Núcleo Habitacional Cabo Michel",Várzea Grande,MT,Municipal,Concluída,obra conclu�da,rua chile,100,2014,1021955.99,2018,9415/2014,2017-11-06,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31565,Construção de Proinfância Tipo C - projeto FNDE,Ilha de Itamaracá,PE,Municipal,Execução,em andamento,av. joão pessoa guerra,9.76,2016,1288750.66,2019,81783/2016,2019-12-30,Data oficial,Projeto 2 Convencional,0,0
31568,Construção de uma creche infantil,Água Doce do Norte,ES,Municipal,Em Reformulação,n�o iniciada,avenida sebastião coelho de souza,0,"",477077.66,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31569,Construção de uma escola na área urbana.,Garanhuns,PE,Municipal,Em Reformulação,n�o iniciada,"rua joaquim távora, s/nº",0,"",252552.25,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31571,Espaço Educativo Infantil – Proinfância tipo C,Japaraíba,MG,Municipal,Concluída,obra conclu�da,rua 01,100,2014,677398.62,2018,9412/2014,2017-09-01,Data oficial,Escola de Educação Infantil Tipo C,0,0
31577,Construção de Escola de Campo,Candeias,MG,Municipal,Contratação,n�o iniciada,rua padre dionísio,0,2014,294614.01,2019,13829/2014,,Estimada (data contrato + execu��o cron padr�o),Espaço Educativo - 02 Salas,0,0
31586,Construção de uma escola contendo 12 salas de aula,Oiapoque,AP,Municipal,Em Reformulação,n�o iniciada,rua projetada e br 156,0,"",992250,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31587,Construção de salas de aula,Brejo Santo,CE,Municipal,Licitação,n�o iniciada,rua napoleão araújo lima,0,"",354000,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com projeto elaborado pelo concedente,0,0
31590,Proinf.C-MI-bairro Triângulo,Patrocínio do Muriaé,MG,Municipal,Execução,em andamento,rua abílio francisco de paula,44.14,2014,1201737.61,2019,16966/2014,2019-12-31,Data oficial,Projeto 2 Convencional,0,0
31591,PAC 2 - CRECHE/PRÉ-ESCOLA  054,Brasília,DF,Estadual,Execução,em andamento,shin ca 02 lote 24,87.6,2014,1453670.39,2019,11501/2014,2019-04-19,Data oficial,Escola de Educação Infantil Tipo B,0,0
31592,PAC 2 - CRECHE/PRÉ-ESCOLA  030,Brasília,DF,Estadual,Concluída,obra conclu�da,qr 517 ae 01,100,2014,1453670.39,2019,11501/2014,2014-07-06,Data oficial,Escola de Educação Infantil Tipo B,0,0
31593,PAC 2 - CRECHE/PRÉ-ESCOLA  029,Brasília,DF,Estadual,Concluída,obra conclu�da,qr 204 conj 16 lote 01,100,2014,1453670.39,2019,11501/2014,2018-02-22,Data oficial,Escola de Educação Infantil Tipo B,0,0
31594,PAC 2 - CRECHE/PRÉ-ESCOLA  025,Brasília,DF,Estadual,Concluída,obra conclu�da,qn 503 conj 12 lote 01,100,2014,1453670.39,2019,11501/2014,2014-08-09,Data oficial,Escola de Educação Infantil Tipo B,0,0
31595,PAC 2 - CRECHE/PRÉ-ESCOLA  013,Brasília,DF,Estadual,Obra Cancelada,obra cancelada,quadra 112 conjunto 5-a,0,2014,1428993.34,2019,11501/2014,,Estimada (data contrato + execu��o cron padr�o),MI - Escola de Educação Infantil Tipo B,0,0
31596,PAC 2 - CRECHE/PRÉ-ESCOLA  063,Brasília,DF,Estadual,Execução,em andamento,qs 607 ae 01,93.99,2014,1453670.39,2019,11501/2014,2019-05-01,Data oficial,Escola de Educação Infantil Tipo B,0,0
31597,PAC 2 - CRECHE/PRÉ-ESCOLA  059,Brasília,DF,Estadual,Obra Cancelada,obra cancelada,qs 425 ae 01,0,2014,1423082.64,2019,11501/2014,,Estimada (data contrato + execu��o cron padr�o),MI - Escola de Educação Infantil Tipo B,0,0
31598,PAC 2 - CRECHE/PRÉ-ESCOLA  016,Brasília,DF,Estadual,Concluída,obra conclu�da,piq 02 lote 02,100,2014,1453670.39,2019,11501/2014,2015-12-03,Data oficial,Escola de Educação Infantil Tipo B,0,0
31599,PAC 2 - CRECHE/PRÉ-ESCOLA  015,Brasília,DF,Estadual,Concluída,obra conclu�da,piq 03 lote 01,100,2014,1453670.39,2019,11501/2014,2014-10-30,Data oficial,Escola de Educação Infantil Tipo B,0,0
31600,Construção de Proinfância C no Jardim Jóquei Clube,Dourados,MS,Municipal,Obra Cancelada,obra cancelada,"rua mc 10, quadra 30",0,"",677400,"","",,Estimada (data contrato + execu��o cron padr�o),Escola de Educação Infantil Tipo B,0,0
31601,Construção de CEIM no Conjunto Residencial Monte Carlo utilizando o projeto Proinfância tipo C,Dourados,MS,Municipal,Obra Cancelada,obra cancelada,"rua mc 10, quadra 30",0,"",1354800,"","",,Estimada (data contrato + execu��o cron padr�o),Escola de Educação Infantil Tipo B,0,0
31736,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ,Lapão,BA,Municipal,Execução,em andamento,distrito de aguada nova,83.7,2014,3456360.03,2019,8976/2014,2019-03-28,Data oficial,Espaço Educativo - 12 Salas,0,0
31737,Construção de creche com projeto próprio (tipo A),Nova Friburgo,RJ,Municipal,Em Reformulação,n�o iniciada,rua leonino dutra,0,"",555555.55,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31738,Construção de creche com projeto próprio (tipo A),Bom Jardim,RJ,Municipal,Inacabada,paralisada e j� devia ter sido entregue,rua crésio c. caetano -s/n°,49.79,2014,510000,2017,25408/2014,2018-03-27,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31771,Construção de Creche no Bairro Marajoara em Japeri,Japeri,RJ,Municipal,Em Reformulação,n�o iniciada,bairro marajoara,0,"",950000,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31772,Construção de escola rural no Povoado de Pedra Branca,Cumaru,PE,Municipal,Em Reformulação,n�o iniciada,rua joao de moura borba,0,"",1314000,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31773,PAC 2 - CRECHE/PRÉ-ESCOLA  028,Brasília,DF,Estadual,Concluída,obra conclu�da,qs samambaia - qs 127 ae 01,100,2014,1453670.39,2019,11501/2014,2016-01-03,Data oficial,Escola de Educação Infantil Tipo B,0,0
31774,PAC 2 - CRECHE/PRÉ-ESCOLA  074,Brasília,DF,Estadual,Concluída,obra conclu�da,conjunto ar 15 conjunto 08 lote 01,100,2014,1453670.39,2019,11501/2014,2014-07-14,Data oficial,Escola de Educação Infantil Tipo B,0,0
31775,PAC 2 - CRECHE/PRÉ-ESCOLA  078,Brasília,DF,Estadual,Concluída,obra conclu�da,quadra 300 conjunto 17 a lote 01,99.99,2014,1453670.39,2019,11501/2014,2017-04-15,Data oficial,Escola de Educação Infantil Tipo B,0,0
31776,PAC 2 - CRECHE/PRÉ-ESCOLA  004,Brasília,DF,Estadual,Concluída,obra conclu�da,núcleo rural incra 6,100,2014,1453670.39,2019,11501/2014,2018-05-30,Data oficial,Escola de Educação Infantil Tipo B,0,0
31777,PAC 2 - CRECHE/PRÉ-ESCOLA  108,Brasília,DF,Estadual,Concluída,obra conclu�da,quadra eqs 204/205 - lote b,100,2014,1453670.39,2019,11501/2014,2015-01-10,Data oficial,Escola de Educação Infantil Tipo B,0,0
31778,PAC 2 - CRECHE/PRÉ-ESCOLA  031,Brasília,DF,Estadual,Concluída,obra conclu�da,quadra qr 307 conjunto 08 - ae 01,100,2014,1453670.39,2019,11501/2014,2014-10-25,Data oficial,Escola de Educação Infantil Tipo B,0,0
31779,PAC 2 - CRECHE/PRÉ-ESCOLA  032,Brasília,DF,Estadual,Concluída,obra conclu�da,qn 412 ae 01 - setor norte,100,2014,1453670.39,2019,11501/2014,2014-11-03,Data oficial,Escola de Educação Infantil Tipo B,0,0
31780,PAC 2 - CRECHE/PRÉ-ESCOLA  110,Brasília,DF,Estadual,Execução,em andamento,quadra eqnp 6/10 - ae,97.99,2014,1453670.39,2019,11501/2014,2019-03-22,Data oficial,Escola de Educação Infantil Tipo B,0,0
31781,PAC 2 - CRECHE/PRÉ-ESCOLA  105,Brasília,DF,Estadual,Concluída,obra conclu�da,ar 3 - lote 3,100,2014,1453670.39,2019,11501/2014,2018-02-26,Data oficial,Escola de Educação Infantil Tipo B,0,0
31782,PAC 2 - CRECHE/PRÉ-ESCOLA  075,Brasília,DF,Estadual,Obra Cancelada,obra cancelada,quadra 302 lt,0,2014,1428993.34,2019,11501/2014,,Estimada (data contrato + execu��o cron padr�o),MI - Escola de Educação Infantil Tipo B,0,0
31783,PAC 2 - CRECHE/PRÉ-ESCOLA  035,Brasília,DF,Estadual,Concluída,obra conclu�da,quadra cl 218 lote f,100,2014,1453670.39,2019,11501/2014,2014-06-08,Data oficial,Escola de Educação Infantil Tipo B,0,0
31784,PAC 2 - CRECHE/PRÉ-ESCOLA  069,Brasília,DF,Estadual,Concluída,obra conclu�da,setor sul - área especial 1,100,2014,1453670.39,2019,11501/2014,2017-02-22,Data oficial,Escola de Educação Infantil Tipo B,0,0
31785,PAC 2 - CRECHE/PRÉ-ESCOLA  002,Brasília,DF,Estadual,Obra Cancelada,obra cancelada,quadra 201 conjunto 13 lote 01,0,2014,1430993.34,2019,11501/2014,2014-06-29,Estimada (data contrato + execu��o cron padr�o),MI - Escola de Educação Infantil Tipo B,0,0
31880,Escola Nossa Senhora das Graças,Breves,PA,Municipal,Inacabada,paralisada,rio acapu-corre,38.34,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31881,Escola Deus Proverá,Breves,PA,Municipal,Inacabada,paralisada,rio jupatituba,29.12,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31882,Escola Santana-Furo de Breves,Breves,PA,Municipal,Inacabada,paralisada,furo de breves-parauau,27.99,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31883,Escola Camilo Gonçalves,Breves,PA,Municipal,Inacabada,paralisada,rio buiussu,1.05,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31884,Escola São Sebastião Limão do Japichaua,Breves,PA,Municipal,Inacabada,paralisada,rio japichuaua,63.28,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31885,Escola São Paulo,Breves,PA,Municipal,Inacabada,paralisada,rio baiano,61.39,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31886,Escola José Barros de Sá,Breves,PA,Municipal,Inacabada,paralisada,rio limão,42.43,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31887,Escola Arco-Iris,Breves,PA,Municipal,Inacabada,paralisada,rio bexiga,42.58,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31888,Escola Tiradentes,Breves,PA,Municipal,Inacabada,paralisada,rio jaburu,98.2,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31889,Escola Bela Vista,Breves,PA,Municipal,Inacabada,paralisada,rio aranaí,29.2,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31890,Escola João Pereira Seixas,Breves,PA,Municipal,Inacabada,paralisada,rio jaburuzinho,29.76,2014,1021835.47,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31891,Escola Marcelina Magna Campos,Breves,PA,Municipal,Inacabada,paralisada,rio anajás,36.03,2014,244837.59,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31892,Escola Antonio Sá,Breves,PA,Municipal,Inacabada,paralisada,rio jacarezinho,53.65,2014,937152.48,2018,7514/2014,2018-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31893,Escola Angelina Bebiano,Breves,PA,Municipal,Paralisada,paralisada,rio parauau,45.75,2015,846591.06,2019,7515/2015,2018-12-31,Data oficial,Espaço Educativo - 04 Salas,0,0
31894,Escola Ivo Mainardi,Breves,PA,Municipal,Paralisada,paralisada,vila mainardi,46.86,2015,3540747.29,2019,7515/2015,2018-12-31,Data oficial,Espaço Educativo - 12 Salas,0,0
31896,WANUNSU - TERRA INDÌGENA VALE DO GUAPORÉ,Comodoro,MT,Municipal,Licitação,paralisada,aldeia wanunsu quatro pontes,78.08,2014,131366.8,2019,8331/2014,,Estimada (data contrato + execu��o cron padr�o),Espaço Educativo - 01 Sala,0,0
31897,NOVO PRÉDIO ESCOLAR DE ENSINO FUNDAMENTAL - PACA ANINGAL,Viseu,PA,Municipal,Concluída,obra conclu�da,vila de paca aningal,100,2014,133215.22,2018,7522/2014,2018-01-04,Data oficial,Espaço Educativo - 01 Sala,0,0
31898,ESCOLA NOVA - FLORESTA DO ARAGUAIA,Floresta do Araguaia,PA,Estadual,Paralisada,paralisada,rua ambiental,28.17,2013,3977322.59,2019,8329/2013,2019-04-09,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31899,ESCOLA NOVA -ITAITUBA,Itaituba,PA,Estadual,Obra Cancelada,obra cancelada,rua rosinda maciel,0,2013,3842206.09,2019,8329/2013,,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31900,ESCOLA NOVA - NOVA IPIXUNA,Nova Ipixuna,PA,Estadual,Paralisada,paralisada,av. professora terezinha borges,7.7,2013,3971255.54,2019,8329/2013,2019-12-30,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31901,ESCOLA NOVA BRASIL NOVO,Brasil Novo,PA,Estadual,Execução,em andamento,avenida presidente médice,24.95,2013,3973934.75,2019,8329/2013,2019-09-15,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31902,ESCOLA NOVA - ITAITUBA - MIRITITUBA,Itaituba,PA,Estadual,Execução,em andamento,av. nossa senhora de conceição,45.6,2013,3556715.31,2019,8329/2013,2019-05-14,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31903,Comunidade Novo Mundo,Envira,AM,Municipal,Obra Cancelada,obra cancelada,rio envira,0,2014,942606.64,2017,8307/2014,,Estimada (data contrato + execu��o cron padr�o),Espaço Educativo - 04 Salas,0,0
31904,JOÃO FILHO,Solidão,PE,Municipal,Concluída,obra conclu�da,joão filho,100,2014,875383.99,2017,7548/2014,2016-08-05,Data oficial,Espaço Educativo - 06 Salas,0,0
31905,Centro do Primo,Dom Pedro,MA,Municipal,Execução,em andamento,povoado centro do primo,85.41,2014,1021886.92,2019,9116/2014,2019-07-31,Data oficial,Espaço Educativo - 06 Salas,0,0
31906,NOVA PARAÍSO,Anguera,BA,Municipal,Concluída,obra conclu�da,"loteamento nova paraíso, povoado de areias, s/n",100,2014,842631.54,2015,7486/2014,2014-12-05,Data oficial,Espaço Educativo - 04 Salas,0,0
31907,BAIRRO BONSUCESSO,Coelho Neto,MA,Municipal,Inacabada,paralisada e j� devia ter sido entregue,rua almir melo,80.17,2014,1021816.48,2018,7473/2014,2015-05-13,Data oficial,Espaço Educativo - 06 Salas,0,0
31908,BONFIM DO PIAUI,Bonfim do Piauí,PI,Estadual,Concluída,obra conclu�da,pi 468,89.75,2014,1703525.5,2019,8188/2014,2019-12-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31909,SANTANA DO PIAUÍ,Santana do Piauí,PI,Estadual,Concluída,obra conclu�da,rua projetada,100,2014,838309.42,2019,8188/2014,2017-12-31,Data oficial,Espaço Educativo - 04 Salas,0,0
31910,LAGOA REAL - SEDE - 8 SALAS,Lagoa Real,BA,Estadual,Concluída,obra conclu�da,av. parque do vaqueiro,99.99,2015,1699565.07,2019,7418/2015,2018-11-10,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31911,TAPIRAMUTA - SEDE - 10 SALAS,Tapiramutá,BA,Estadual,Obra Cancelada,obra cancelada,avenida cleriston andrade,0,2015,1827014.97,2019,7418/2015,,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31912,RIO DO ANTONIO - IBITIRA - 8 SALAS,Rio do Antônio,BA,Estadual,Concluída,obra conclu�da,rua dois de julho,99.99,2015,1750171.63,2019,7418/2015,2018-11-10,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31913,IBIPITANGA - SEDE - 06 SALAS,Ibipitanga,BA,Estadual,Concluída,obra conclu�da,praça cândido leones,99.99,2015,1558171.01,2019,7418/2015,2018-11-10,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31914,PINTADAS - RASPADOR,Pintadas,BA,Estadual,Concluída,obra conclu�da,rua projetada,92.76,2015,240325.94,2019,7417/2015,2017-09-19,Data oficial,Espaço Educativo - 02 Salas,0,0
31915,WAGNER - RENOVAÇÃO - 8 SALAS,Wagner,BA,Estadual,Planejamento pelo proponente,n�o iniciada,rua erasmo braga,0,2015,1750171.63,2019,7417/2015,,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31916,E. M. POVOADO MANGABERA,Passagem Franca,MA,Municipal,Concluída,obra conclu�da,rua principal do povoado mangabeira,99.99,2014,931073.46,2019,8325/2014,2018-05-30,Data oficial,Espaço Educativo - 04 Salas,0,0
31917,PREFEITURA MUNICIPAL DE DOM  ELISEU,Dom Eliseu,PA,Municipal,Concluída,obra conclu�da,rua laura ferreira com gualter ferreira,99.99,2014,1022317.89,2016,7517/2014,2016-05-20,Data oficial,Espaço Educativo - 06 Salas,0,0
31918,EEM ARNEIROZ,Arneiroz,CE,Estadual,Concluída,obra conclu�da,rua raimundo nonato de araújo,100,2015,2884005.87,2019,7415/2015,2017-11-16,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31919,EEM CAUCAIA - GARROTE,Caucaia,CE,Estadual,Contratação,n�o iniciada,rua sdo,0,2015,2884005.87,2019,7415/2015,,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31920,EEM QUIXERAMOBIM - CANAFÍSTULA,Quixeramobim,CE,Estadual,Concluída,obra conclu�da,rod ce 166 km 08,99.98,2015,2884005.87,2019,7415/2015,2018-07-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31921,EEM FORTALEZA - BOM JARDIM,Fortaleza,CE,Estadual,Concluída,obra conclu�da,rua descartes braga,100,2015,2980756.8,2019,7415/2015,2016-12-20,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31922,EEM QUIXERAMOBIM - BELÉM,Quixeramobim,CE,Estadual,Concluída,obra conclu�da,"av. edmilson correa de vasconcelos,",99.98,2015,2884005.87,2019,7415/2015,2018-07-31,Data oficial,Escola com Projeto elaborado pelo proponente,0,0
31923,EEM CAUCAIA - MATÕES,Caucaia,CE,Estadual,Contratação,n�o iniciada,rod. ce 421,0,2015,2884005.87,2019,7415/2015,,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31924,EEM SÃO GONÇALO DO AMARANTE - CÁGADO,São Gonçalo do Amarante,CE,Estadual,Execução,em andamento e j� devia ter sido entregue,rua principal,16.07,2015,3118018.04,2019,7415/2015,2017-08-24,Data oficial,Escola com projeto elaborado pelo concedente,0,0
31926,ESC INDigena EST KWYKWYT,Oiapoque,AP,Estadual,Obra Cancelada,obra cancelada,aldeia kwykwyt,0,2014,173877.32,2016,7937/2014,,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31927,ESC EST VITÓRIA REGIA,Santana,AP,Estadual,Obra Cancelada,obra cancelada,rua ubaldo figueira,0,2014,3246071.59,2016,7937/2014,,Estimada (data contrato + execu��o cron padr�o),Espaço Educativo - 12 Salas,0,0
31928,E.E. Tancredo Neves,Belo Oriente,MG,Estadual,Obra Cancelada,obra cancelada,rua antônio ambrósio,0,"",4381216.67,"","",,Estimada (data contrato + execu��o cron padr�o),Escola com Projeto elaborado pelo proponente,0,0
31929,10.01.03 - EDI EM Raquel Kelly,Rio de Janeiro,RJ,Municipal,Planejamento pelo proponente,n�o iniciada,"estrada de manguariba, s/n - conjunto manguariba",0,2012,2991905.52,2019,7422/2012,,Estimada (data contrato + execu��o cron padr�o),Escola com projeto elaborado pelo concedente,0,0
